episode_id,key_path,category,node_type
000000000039,static.joint_names,home_field_candidate,array
000000000039,static.joint_signal,home_field_candidate,string
000000000039,static.pose_signals,home_field_candidate,array
000000000040,static.joint_names,home_field_candidate,array
000000000040,static.joint_signal,home_field_candidate,string
000000000040,static.pose_signals,home_field_candidate,array
000000000041,static.joint_names,home_field_candidate,array
000000000041,static.joint_signal,home_field_candidate,string
000000000041,static.pose_signals,home_field_candidate,array
000000000042,static.joint_names,home_field_candidate,array
000000000042,static.joint_signal,home_field_candidate,string
000000000042,static.pose_signals,home_field_candidate,array
000000000043,static.joint_names,home_field_candidate,array
000000000043,static.joint_signal,home_field_candidate,string
000000000043,static.pose_signals,home_field_candidate,array
000000000044,static.joint_names,home_field_candidate,array
000000000044,static.joint_signal,home_field_candidate,string
000000000044,static.pose_signals,home_field_candidate,array
000000000045,static.joint_names,home_field_candidate,array
000000000045,static.joint_signal,home_field_candidate,string
000000000045,static.pose_signals,home_field_candidate,array
000000000046,static.joint_names,home_field_candidate,array
000000000046,static.joint_signal,home_field_candidate,string
000000000046,static.pose_signals,home_field_candidate,array
000000000047,static.joint_names,home_field_candidate,array
000000000047,static.joint_signal,home_field_candidate,string
000000000047,static.pose_signals,home_field_candidate,array
000000000048,static.joint_names,home_field_candidate,array
000000000048,static.joint_signal,home_field_candidate,string
000000000048,static.pose_signals,home_field_candidate,array
000000000049,static.joint_names,home_field_candidate,array
000000000049,static.joint_signal,home_field_candidate,string
000000000049,static.pose_signals,home_field_candidate,array
000000000050,static.joint_names,home_field_candidate,array
000000000050,static.joint_signal,home_field_candidate,string
000000000050,static.pose_signals,home_field_candidate,array
000000000051,static.joint_names,home_field_candidate,array
000000000051,static.joint_signal,home_field_candidate,string
000000000051,static.pose_signals,home_field_candidate,array
000000000052,static.joint_names,home_field_candidate,array
000000000052,static.joint_signal,home_field_candidate,string
000000000052,static.pose_signals,home_field_candidate,array
000000000053,static.joint_names,home_field_candidate,array
000000000053,static.joint_signal,home_field_candidate,string
000000000053,static.pose_signals,home_field_candidate,array
000000000054,static.joint_names,home_field_candidate,array
000000000054,static.joint_signal,home_field_candidate,string
000000000054,static.pose_signals,home_field_candidate,array
000000000055,static.joint_names,home_field_candidate,array
000000000055,static.joint_signal,home_field_candidate,string
000000000055,static.pose_signals,home_field_candidate,array
000000000056,static.joint_names,home_field_candidate,array
000000000056,static.joint_signal,home_field_candidate,string
000000000056,static.pose_signals,home_field_candidate,array
000000000057,static.joint_names,home_field_candidate,array
000000000057,static.joint_signal,home_field_candidate,string
000000000057,static.pose_signals,home_field_candidate,array
000000000058,static.joint_names,home_field_candidate,array
000000000058,static.joint_signal,home_field_candidate,string
000000000058,static.pose_signals,home_field_candidate,array
000000000059,static.joint_names,home_field_candidate,array
000000000059,static.joint_signal,home_field_candidate,string
000000000059,static.pose_signals,home_field_candidate,array
000000000060,static.joint_names,home_field_candidate,array
000000000060,static.joint_signal,home_field_candidate,string
000000000060,static.pose_signals,home_field_candidate,array
000000000061,static.joint_names,home_field_candidate,array
000000000061,static.joint_signal,home_field_candidate,string
000000000061,static.pose_signals,home_field_candidate,array
000000000062,static.joint_names,home_field_candidate,array
000000000062,static.joint_signal,home_field_candidate,string
000000000062,static.pose_signals,home_field_candidate,array
000000000063,static.joint_names,home_field_candidate,array
000000000063,static.joint_signal,home_field_candidate,string
000000000063,static.pose_signals,home_field_candidate,array
000000000064,static.joint_names,home_field_candidate,array
000000000064,static.joint_signal,home_field_candidate,string
000000000064,static.pose_signals,home_field_candidate,array
000000000065,static.joint_names,home_field_candidate,array
000000000065,static.joint_signal,home_field_candidate,string
000000000065,static.pose_signals,home_field_candidate,array
000000000066,static.joint_names,home_field_candidate,array
000000000066,static.joint_signal,home_field_candidate,string
000000000066,static.pose_signals,home_field_candidate,array
000000000067,static.joint_names,home_field_candidate,array
000000000067,static.joint_signal,home_field_candidate,string
000000000067,static.pose_signals,home_field_candidate,array
000000000068,static.joint_names,home_field_candidate,array
000000000068,static.joint_signal,home_field_candidate,string
000000000068,static.pose_signals,home_field_candidate,array
000000000069,static.joint_names,home_field_candidate,array
000000000069,static.joint_signal,home_field_candidate,string
000000000069,static.pose_signals,home_field_candidate,array
000000000070,static.joint_names,home_field_candidate,array
000000000070,static.joint_signal,home_field_candidate,string
000000000070,static.pose_signals,home_field_candidate,array
000000000071,static.joint_names,home_field_candidate,array
000000000071,static.joint_signal,home_field_candidate,string
000000000071,static.pose_signals,home_field_candidate,array
000000000072,static.joint_names,home_field_candidate,array
000000000072,static.joint_signal,home_field_candidate,string
000000000072,static.pose_signals,home_field_candidate,array
000000000073,static.joint_names,home_field_candidate,array
000000000073,static.joint_signal,home_field_candidate,string
000000000073,static.pose_signals,home_field_candidate,array
000000000074,static.joint_names,home_field_candidate,array
000000000074,static.joint_signal,home_field_candidate,string
000000000074,static.pose_signals,home_field_candidate,array
000000000075,static.joint_names,home_field_candidate,array
000000000075,static.joint_signal,home_field_candidate,string
000000000075,static.pose_signals,home_field_candidate,array
000000000076,static.joint_names,home_field_candidate,array
000000000076,static.joint_signal,home_field_candidate,string
000000000076,static.pose_signals,home_field_candidate,array
000000000077,static.joint_names,home_field_candidate,array
000000000077,static.joint_signal,home_field_candidate,string
000000000077,static.pose_signals,home_field_candidate,array
000000000078,static.joint_names,home_field_candidate,array
000000000078,static.joint_signal,home_field_candidate,string
000000000078,static.pose_signals,home_field_candidate,array
000000000079,static.joint_names,home_field_candidate,array
000000000079,static.joint_signal,home_field_candidate,string
000000000079,static.pose_signals,home_field_candidate,array
000000000080,static.joint_names,home_field_candidate,array
000000000080,static.joint_signal,home_field_candidate,string
000000000080,static.pose_signals,home_field_candidate,array
000000000081,static.joint_names,home_field_candidate,array
000000000081,static.joint_signal,home_field_candidate,string
000000000081,static.pose_signals,home_field_candidate,array
000000000082,static.joint_names,home_field_candidate,array
000000000082,static.joint_signal,home_field_candidate,string
000000000082,static.pose_signals,home_field_candidate,array
000000000083,static.joint_names,home_field_candidate,array
000000000083,static.joint_signal,home_field_candidate,string
000000000083,static.pose_signals,home_field_candidate,array
000000000084,static.joint_names,home_field_candidate,array
000000000084,static.joint_signal,home_field_candidate,string
000000000084,static.pose_signals,home_field_candidate,array
000000000085,static.joint_names,home_field_candidate,array
000000000085,static.joint_signal,home_field_candidate,string
000000000085,static.pose_signals,home_field_candidate,array
000000000086,static.joint_names,home_field_candidate,array
000000000086,static.joint_signal,home_field_candidate,string
000000000086,static.pose_signals,home_field_candidate,array
000000000087,static.joint_names,home_field_candidate,array
000000000087,static.joint_signal,home_field_candidate,string
000000000087,static.pose_signals,home_field_candidate,array
000000000088,static.joint_names,home_field_candidate,array
000000000088,static.joint_signal,home_field_candidate,string
000000000088,static.pose_signals,home_field_candidate,array
000000000089,static.joint_names,home_field_candidate,array
000000000089,static.joint_signal,home_field_candidate,string
000000000089,static.pose_signals,home_field_candidate,array
000000000090,static.joint_names,home_field_candidate,array
000000000090,static.joint_signal,home_field_candidate,string
000000000090,static.pose_signals,home_field_candidate,array
000000000091,static.joint_names,home_field_candidate,array
000000000091,static.joint_signal,home_field_candidate,string
000000000091,static.pose_signals,home_field_candidate,array
000000000092,static.joint_names,home_field_candidate,array
000000000092,static.joint_signal,home_field_candidate,string
000000000092,static.pose_signals,home_field_candidate,array
000000000093,static.joint_names,home_field_candidate,array
000000000093,static.joint_signal,home_field_candidate,string
000000000093,static.pose_signals,home_field_candidate,array
000000000094,static.joint_names,home_field_candidate,array
000000000094,static.joint_signal,home_field_candidate,string
000000000094,static.pose_signals,home_field_candidate,array
000000000095,static.joint_names,home_field_candidate,array
000000000095,static.joint_signal,home_field_candidate,string
000000000095,static.pose_signals,home_field_candidate,array
000000000096,static.joint_names,home_field_candidate,array
000000000096,static.joint_signal,home_field_candidate,string
000000000096,static.pose_signals,home_field_candidate,array
000000000097,static.joint_names,home_field_candidate,array
000000000097,static.joint_signal,home_field_candidate,string
000000000097,static.pose_signals,home_field_candidate,array
000000000098,static.joint_names,home_field_candidate,array
000000000098,static.joint_signal,home_field_candidate,string
000000000098,static.pose_signals,home_field_candidate,array
000000000099,static.joint_names,home_field_candidate,array
000000000099,static.joint_signal,home_field_candidate,string
000000000099,static.pose_signals,home_field_candidate,array
000000000100,static.joint_names,home_field_candidate,array
000000000100,static.joint_signal,home_field_candidate,string
000000000100,static.pose_signals,home_field_candidate,array
000000000101,static.joint_names,home_field_candidate,array
000000000101,static.joint_signal,home_field_candidate,string
000000000101,static.pose_signals,home_field_candidate,array
000000000102,static.joint_names,home_field_candidate,array
000000000102,static.joint_signal,home_field_candidate,string
000000000102,static.pose_signals,home_field_candidate,array
000000000103,static.joint_names,home_field_candidate,array
000000000103,static.joint_signal,home_field_candidate,string
000000000103,static.pose_signals,home_field_candidate,array
000000000104,static.joint_names,home_field_candidate,array
000000000104,static.joint_signal,home_field_candidate,string
000000000104,static.pose_signals,home_field_candidate,array
000000000105,static.joint_names,home_field_candidate,array
000000000105,static.joint_signal,home_field_candidate,string
000000000105,static.pose_signals,home_field_candidate,array
000000000106,static.joint_names,home_field_candidate,array
000000000106,static.joint_signal,home_field_candidate,string
000000000106,static.pose_signals,home_field_candidate,array
000000000107,static.joint_names,home_field_candidate,array
000000000107,static.joint_signal,home_field_candidate,string
000000000107,static.pose_signals,home_field_candidate,array
000000000108,static.joint_names,home_field_candidate,array
000000000108,static.joint_signal,home_field_candidate,string
000000000108,static.pose_signals,home_field_candidate,array
000000000109,static.joint_names,home_field_candidate,array
000000000109,static.joint_signal,home_field_candidate,string
000000000109,static.pose_signals,home_field_candidate,array
000000000110,static.joint_names,home_field_candidate,array
000000000110,static.joint_signal,home_field_candidate,string
000000000110,static.pose_signals,home_field_candidate,array
000000000111,static.joint_names,home_field_candidate,array
000000000111,static.joint_signal,home_field_candidate,string
000000000111,static.pose_signals,home_field_candidate,array
000000000112,static.joint_names,home_field_candidate,array
000000000112,static.joint_signal,home_field_candidate,string
000000000112,static.pose_signals,home_field_candidate,array
000000000113,static.joint_names,home_field_candidate,array
000000000113,static.joint_signal,home_field_candidate,string
000000000113,static.pose_signals,home_field_candidate,array
000000000114,static.joint_names,home_field_candidate,array
000000000114,static.joint_signal,home_field_candidate,string
000000000114,static.pose_signals,home_field_candidate,array
000000000115,static.joint_names,home_field_candidate,array
000000000115,static.joint_signal,home_field_candidate,string
000000000115,static.pose_signals,home_field_candidate,array
000000000116,static.joint_names,home_field_candidate,array
000000000116,static.joint_signal,home_field_candidate,string
000000000116,static.pose_signals,home_field_candidate,array
000000000117,static.joint_names,home_field_candidate,array
000000000117,static.joint_signal,home_field_candidate,string
000000000117,static.pose_signals,home_field_candidate,array
000000000118,static.joint_names,home_field_candidate,array
000000000118,static.joint_signal,home_field_candidate,string
000000000118,static.pose_signals,home_field_candidate,array
000000000119,static.joint_names,home_field_candidate,array
000000000119,static.joint_signal,home_field_candidate,string
000000000119,static.pose_signals,home_field_candidate,array
000000000120,static.joint_names,home_field_candidate,array
000000000120,static.joint_signal,home_field_candidate,string
000000000120,static.pose_signals,home_field_candidate,array
000000000121,static.joint_names,home_field_candidate,array
000000000121,static.joint_signal,home_field_candidate,string
000000000121,static.pose_signals,home_field_candidate,array
000000000122,static.joint_names,home_field_candidate,array
000000000122,static.joint_signal,home_field_candidate,string
000000000122,static.pose_signals,home_field_candidate,array
000000000123,static.joint_names,home_field_candidate,array
000000000123,static.joint_signal,home_field_candidate,string
000000000123,static.pose_signals,home_field_candidate,array
000000000124,static.joint_names,home_field_candidate,array
000000000124,static.joint_signal,home_field_candidate,string
000000000124,static.pose_signals,home_field_candidate,array
000000000125,static.joint_names,home_field_candidate,array
000000000125,static.joint_signal,home_field_candidate,string
000000000125,static.pose_signals,home_field_candidate,array
000000000126,static.joint_names,home_field_candidate,array
000000000126,static.joint_signal,home_field_candidate,string
000000000126,static.pose_signals,home_field_candidate,array
000000000127,static.joint_names,home_field_candidate,array
000000000127,static.joint_signal,home_field_candidate,string
000000000127,static.pose_signals,home_field_candidate,array
000000000128,static.joint_names,home_field_candidate,array
000000000128,static.joint_signal,home_field_candidate,string
000000000128,static.pose_signals,home_field_candidate,array
000000000129,static.joint_names,home_field_candidate,array
000000000129,static.joint_signal,home_field_candidate,string
000000000129,static.pose_signals,home_field_candidate,array
000000000130,static.joint_names,home_field_candidate,array
000000000130,static.joint_signal,home_field_candidate,string
000000000130,static.pose_signals,home_field_candidate,array
000000000131,static.joint_names,home_field_candidate,array
000000000131,static.joint_signal,home_field_candidate,string
000000000131,static.pose_signals,home_field_candidate,array
000000000132,static.joint_names,home_field_candidate,array
000000000132,static.joint_signal,home_field_candidate,string
000000000132,static.pose_signals,home_field_candidate,array
000000000133,static.joint_names,home_field_candidate,array
000000000133,static.joint_signal,home_field_candidate,string
000000000133,static.pose_signals,home_field_candidate,array
000000000134,static.joint_names,home_field_candidate,array
000000000134,static.joint_signal,home_field_candidate,string
000000000134,static.pose_signals,home_field_candidate,array
000000000135,static.joint_names,home_field_candidate,array
000000000135,static.joint_signal,home_field_candidate,string
000000000135,static.pose_signals,home_field_candidate,array
000000000136,static.joint_names,home_field_candidate,array
000000000136,static.joint_signal,home_field_candidate,string
000000000136,static.pose_signals,home_field_candidate,array
000000000137,static.joint_names,home_field_candidate,array
000000000137,static.joint_signal,home_field_candidate,string
000000000137,static.pose_signals,home_field_candidate,array
000000000138,static.joint_names,home_field_candidate,array
000000000138,static.joint_signal,home_field_candidate,string
000000000138,static.pose_signals,home_field_candidate,array
000000000139,static.joint_names,home_field_candidate,array
000000000139,static.joint_signal,home_field_candidate,string
000000000139,static.pose_signals,home_field_candidate,array
000000000140,static.joint_names,home_field_candidate,array
000000000140,static.joint_signal,home_field_candidate,string
000000000140,static.pose_signals,home_field_candidate,array
000000000141,static.joint_names,home_field_candidate,array
000000000141,static.joint_signal,home_field_candidate,string
000000000141,static.pose_signals,home_field_candidate,array
000000000142,static.joint_names,home_field_candidate,array
000000000142,static.joint_signal,home_field_candidate,string
000000000142,static.pose_signals,home_field_candidate,array
000000000143,static.joint_names,home_field_candidate,array
000000000143,static.joint_signal,home_field_candidate,string
000000000143,static.pose_signals,home_field_candidate,array
000000000144,static.joint_names,home_field_candidate,array
000000000144,static.joint_signal,home_field_candidate,string
000000000144,static.pose_signals,home_field_candidate,array
000000000145,static.joint_names,home_field_candidate,array
000000000145,static.joint_signal,home_field_candidate,string
000000000145,static.pose_signals,home_field_candidate,array
000000000146,static.joint_names,home_field_candidate,array
000000000146,static.joint_signal,home_field_candidate,string
000000000146,static.pose_signals,home_field_candidate,array
000000000147,static.joint_names,home_field_candidate,array
000000000147,static.joint_signal,home_field_candidate,string
000000000147,static.pose_signals,home_field_candidate,array
000000000148,static.joint_names,home_field_candidate,array
000000000148,static.joint_signal,home_field_candidate,string
000000000148,static.pose_signals,home_field_candidate,array
000000000149,static.joint_names,home_field_candidate,array
000000000149,static.joint_signal,home_field_candidate,string
000000000149,static.pose_signals,home_field_candidate,array
000000000150,static.joint_names,home_field_candidate,array
000000000150,static.joint_signal,home_field_candidate,string
000000000150,static.pose_signals,home_field_candidate,array
000000000151,static.joint_names,home_field_candidate,array
000000000151,static.joint_signal,home_field_candidate,string
000000000151,static.pose_signals,home_field_candidate,array
000000000152,static.joint_names,home_field_candidate,array
000000000152,static.joint_signal,home_field_candidate,string
000000000152,static.pose_signals,home_field_candidate,array
000000000153,static.joint_names,home_field_candidate,array
000000000153,static.joint_signal,home_field_candidate,string
000000000153,static.pose_signals,home_field_candidate,array
000000000154,static.joint_names,home_field_candidate,array
000000000154,static.joint_signal,home_field_candidate,string
000000000154,static.pose_signals,home_field_candidate,array
000000000155,static.joint_names,home_field_candidate,array
000000000155,static.joint_signal,home_field_candidate,string
000000000155,static.pose_signals,home_field_candidate,array
000000000156,static.joint_names,home_field_candidate,array
000000000156,static.joint_signal,home_field_candidate,string
000000000156,static.pose_signals,home_field_candidate,array
000000000157,static.joint_names,home_field_candidate,array
000000000157,static.joint_signal,home_field_candidate,string
000000000157,static.pose_signals,home_field_candidate,array
000000000158,static.joint_names,home_field_candidate,array
000000000158,static.joint_signal,home_field_candidate,string
000000000158,static.pose_signals,home_field_candidate,array
000000000159,static.joint_names,home_field_candidate,array
000000000159,static.joint_signal,home_field_candidate,string
000000000159,static.pose_signals,home_field_candidate,array
000000000160,static.joint_names,home_field_candidate,array
000000000160,static.joint_signal,home_field_candidate,string
000000000160,static.pose_signals,home_field_candidate,array
000000000161,static.joint_names,home_field_candidate,array
000000000161,static.joint_signal,home_field_candidate,string
000000000161,static.pose_signals,home_field_candidate,array
000000000162,static.joint_names,home_field_candidate,array
000000000162,static.joint_signal,home_field_candidate,string
000000000162,static.pose_signals,home_field_candidate,array
000000000163,static.joint_names,home_field_candidate,array
000000000163,static.joint_signal,home_field_candidate,string
000000000163,static.pose_signals,home_field_candidate,array
000000000164,static.joint_names,home_field_candidate,array
000000000164,static.joint_signal,home_field_candidate,string
000000000164,static.pose_signals,home_field_candidate,array
000000000165,static.joint_names,home_field_candidate,array
000000000165,static.joint_signal,home_field_candidate,string
000000000165,static.pose_signals,home_field_candidate,array
000000000166,static.joint_names,home_field_candidate,array
000000000166,static.joint_signal,home_field_candidate,string
000000000166,static.pose_signals,home_field_candidate,array
000000000167,static.joint_names,home_field_candidate,array
000000000167,static.joint_signal,home_field_candidate,string
000000000167,static.pose_signals,home_field_candidate,array
000000000168,static.joint_names,home_field_candidate,array
000000000168,static.joint_signal,home_field_candidate,string
000000000168,static.pose_signals,home_field_candidate,array
000000000169,static.joint_names,home_field_candidate,array
000000000169,static.joint_signal,home_field_candidate,string
000000000169,static.pose_signals,home_field_candidate,array
000000000170,static.joint_names,home_field_candidate,array
000000000170,static.joint_signal,home_field_candidate,string
000000000170,static.pose_signals,home_field_candidate,array
000000000171,static.joint_names,home_field_candidate,array
000000000171,static.joint_signal,home_field_candidate,string
000000000171,static.pose_signals,home_field_candidate,array
000000000172,static.joint_names,home_field_candidate,array
000000000172,static.joint_signal,home_field_candidate,string
000000000172,static.pose_signals,home_field_candidate,array
000000000173,static.joint_names,home_field_candidate,array
000000000173,static.joint_signal,home_field_candidate,string
000000000173,static.pose_signals,home_field_candidate,array
000000000174,static.joint_names,home_field_candidate,array
000000000174,static.joint_signal,home_field_candidate,string
000000000174,static.pose_signals,home_field_candidate,array
000000000175,static.joint_names,home_field_candidate,array
000000000175,static.joint_signal,home_field_candidate,string
000000000175,static.pose_signals,home_field_candidate,array
000000000176,static.joint_names,home_field_candidate,array
000000000176,static.joint_signal,home_field_candidate,string
000000000176,static.pose_signals,home_field_candidate,array
000000000177,static.joint_names,home_field_candidate,array
000000000177,static.joint_signal,home_field_candidate,string
000000000177,static.pose_signals,home_field_candidate,array
000000000178,static.joint_names,home_field_candidate,array
000000000178,static.joint_signal,home_field_candidate,string
000000000178,static.pose_signals,home_field_candidate,array
000000000179,static.joint_names,home_field_candidate,array
000000000179,static.joint_signal,home_field_candidate,string
000000000179,static.pose_signals,home_field_candidate,array
000000000180,static.joint_names,home_field_candidate,array
000000000180,static.joint_signal,home_field_candidate,string
000000000180,static.pose_signals,home_field_candidate,array
000000000181,static.joint_names,home_field_candidate,array
000000000181,static.joint_signal,home_field_candidate,string
000000000181,static.pose_signals,home_field_candidate,array
000000000182,static.joint_names,home_field_candidate,array
000000000182,static.joint_signal,home_field_candidate,string
000000000182,static.pose_signals,home_field_candidate,array
000000000183,static.joint_names,home_field_candidate,array
000000000183,static.joint_signal,home_field_candidate,string
000000000183,static.pose_signals,home_field_candidate,array
000000000184,static.joint_names,home_field_candidate,array
000000000184,static.joint_signal,home_field_candidate,string
000000000184,static.pose_signals,home_field_candidate,array
000000000185,static.joint_names,home_field_candidate,array
000000000185,static.joint_signal,home_field_candidate,string
000000000185,static.pose_signals,home_field_candidate,array
000000000186,static.joint_names,home_field_candidate,array
000000000186,static.joint_signal,home_field_candidate,string
000000000186,static.pose_signals,home_field_candidate,array
000000000187,static.joint_names,home_field_candidate,array
000000000187,static.joint_signal,home_field_candidate,string
000000000187,static.pose_signals,home_field_candidate,array
000000000188,static.joint_names,home_field_candidate,array
000000000188,static.joint_signal,home_field_candidate,string
000000000188,static.pose_signals,home_field_candidate,array
000000000189,static.joint_names,home_field_candidate,array
000000000189,static.joint_signal,home_field_candidate,string
000000000189,static.pose_signals,home_field_candidate,array
000000000190,static.joint_names,home_field_candidate,array
000000000190,static.joint_signal,home_field_candidate,string
000000000190,static.pose_signals,home_field_candidate,array
000000000191,static.joint_names,home_field_candidate,array
000000000191,static.joint_signal,home_field_candidate,string
000000000191,static.pose_signals,home_field_candidate,array
000000000192,static.joint_names,home_field_candidate,array
000000000192,static.joint_signal,home_field_candidate,string
000000000192,static.pose_signals,home_field_candidate,array
000000000193,static.joint_names,home_field_candidate,array
000000000193,static.joint_signal,home_field_candidate,string
000000000193,static.pose_signals,home_field_candidate,array
000000000194,static.joint_names,home_field_candidate,array
000000000194,static.joint_signal,home_field_candidate,string
000000000194,static.pose_signals,home_field_candidate,array
000000000195,static.joint_names,home_field_candidate,array
000000000195,static.joint_signal,home_field_candidate,string
000000000195,static.pose_signals,home_field_candidate,array
000000000196,static.joint_names,home_field_candidate,array
000000000196,static.joint_signal,home_field_candidate,string
000000000196,static.pose_signals,home_field_candidate,array
000000000197,static.joint_names,home_field_candidate,array
000000000197,static.joint_signal,home_field_candidate,string
000000000197,static.pose_signals,home_field_candidate,array
000000000198,static.joint_names,home_field_candidate,array
000000000198,static.joint_signal,home_field_candidate,string
000000000198,static.pose_signals,home_field_candidate,array
000000000199,static.joint_names,home_field_candidate,array
000000000199,static.joint_signal,home_field_candidate,string
000000000199,static.pose_signals,home_field_candidate,array
000000000200,static.joint_names,home_field_candidate,array
000000000200,static.joint_signal,home_field_candidate,string
000000000200,static.pose_signals,home_field_candidate,array
000000000201,static.joint_names,home_field_candidate,array
000000000201,static.joint_signal,home_field_candidate,string
000000000201,static.pose_signals,home_field_candidate,array
000000000202,static.joint_names,home_field_candidate,array
000000000202,static.joint_signal,home_field_candidate,string
000000000202,static.pose_signals,home_field_candidate,array
000000000203,static.joint_names,home_field_candidate,array
000000000203,static.joint_signal,home_field_candidate,string
000000000203,static.pose_signals,home_field_candidate,array
000000000204,static.joint_names,home_field_candidate,array
000000000204,static.joint_signal,home_field_candidate,string
000000000204,static.pose_signals,home_field_candidate,array
000000000205,static.joint_names,home_field_candidate,array
