Panel,Task,Method,Success/Failure,Num_Successes,Num_Rollouts,Success_Rate,CLD_Letter
FigS32A_Sim_Seen_Nominal,BimanualPutSpatulaOnPlateFromDryingRack,LBM zeroshot,"[True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True]",163,199,0.8190954774,a
FigS32A_Sim_Seen_Nominal,BimanualPutSpatulaOnPlateFromDryingRack,LBM finetuned,"[True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False]",174,200,0.87,a
FigS32A_Sim_Seen_Nominal,BimanualPutSpatulaOnPlateFromTable,Single Task,"[True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True]",109,200,0.545,b
FigS32A_Sim_Seen_Nominal,BimanualPutSpatulaOnPlateFromTable,LBM zeroshot,"[True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True]",164,200,0.82,a
FigS32A_Sim_Seen_Nominal,BimanualPutSpatulaOnPlateFromTable,LBM finetuned,"[True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True]",170,200,0.85,a
FigS32A_Sim_Seen_Nominal,BimanualStackPlatesOnTableFromDryingRack,Single Task,"[True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True]'",189,200,0.945,a
FigS32A_Sim_Seen_Nominal,BimanualStackPlatesOnTableFromDryingRack,LBM zeroshot,"[True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True]",175,199,0.8793969849,a
FigS32A_Sim_Seen_Nominal,BimanualStackPlatesOnTableFromDryingRack,LBM finetuned,"[True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True]",187,200,0.935,a
FigS32A_Sim_Seen_Nominal,BimanualStoreCerealBoxUnderShelf,Single Task,"[True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True]",159,199,0.7989949749,ab
FigS32A_Sim_Seen_Nominal,BimanualStoreCerealBoxUnderShelf,LBM zeroshot,"[False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,True,True]",151,200,0.755,b
FigS32A_Sim_Seen_Nominal,BimanualStoreCerealBoxUnderShelf,LBM finetuned,"[True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True]",178,200,0.89,a
FigS32A_Sim_Seen_Nominal,PlaceCupByCoaster,Single Task,"[True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True]",100,200,0.5,a
FigS32A_Sim_Seen_Nominal,PlaceCupByCoaster,LBM zeroshot,"[False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,False,True]",104,200,0.52,a
FigS32A_Sim_Seen_Nominal,PlaceCupByCoaster,LBM finetuned,"[True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True]",108,200,0.54,a
FigS32A_Sim_Seen_Nominal,PushCoasterToCenterOfTable,Single Task,"[True,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False]",145,200,0.725,a
FigS32A_Sim_Seen_Nominal,PushCoasterToCenterOfTable,LBM zeroshot,"[True,False,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False]",115,200,0.575,b
FigS32A_Sim_Seen_Nominal,PushCoasterToCenterOfTable,LBM finetuned,"[True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True]",140,200,0.7,a
FigS32A_Sim_Seen_Nominal,PushCoasterToMug,Single Task,"[False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False]",32,199,0.1608040201,a
FigS32A_Sim_Seen_Nominal,PushCoasterToMug,LBM zeroshot,"[False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True]",36,199,0.1809045226,a
FigS32A_Sim_Seen_Nominal,PushCoasterToMug,LBM finetuned,"[True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False]",55,200,0.275,a
