Panel,Task,Method,Success/Failure,Num_Successes,Num_Rollouts,Success_Rate,CLD_Letter
FigS14A_DiT-FP_Sim_Unseen_DistShift,PutMugInCenterOfTable,Single Task (DiT-FP),"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,200,0.025,b
FigS14A_DiT-FP_Sim_Unseen_DistShift,PutMugInCenterOfTable,LBM (DiT-FP) finetuned,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, True, False, True, False, False, True, False, True, False, False, False, False, True, True, False, True, False, False, False, False, False, True, True, False, True, True, True, False, False, False, True, False, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, True, False, True, True, False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",40,200,0.2,a
FigS14A_DiT-FP_Sim_Unseen_DistShift,BimanualPutSpatulaOnPlateFromUtensilCrock,Single Task (DiT-FP),"[False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, True, False, True, True, True, False, True, True, True, False, True, False, False, True, False, True, True, False, False, False, True, False, False, True, False, False, True, True, True, False, False, False, True, True, False, True, False, False, False, True, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, True, False, True, False, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, True, False, True, True, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, False, False, False, True, True, False, False, True, True, False, True, False, True, False, False, False, True, False, False, False, True, False, True, True, True, True, False, False, True, False, False, False, False, False, False, True, True, True, False, False, True, False, False, False, False, False, True, False, True, True, True, False, False, False, False, True, False, True, False, False, True, False, True, False, True, False, True, True, False, False, False, True, True, False, False, False, False, True, False, False, True, False, True, True, False, False, True, True, False]",75,200,0.375,b
FigS14A_DiT-FP_Sim_Unseen_DistShift,BimanualPutSpatulaOnPlateFromUtensilCrock,LBM (DiT-FP) finetuned,"[True, False, True, True, False, True, True, False, False, True, False, True, True, True, True, True, False, True, False, True, False, False, True, False, True, False, False, True, True, False, True, True, False, False, False, False, True, False, True, True, False, False, True, False, True, True, True, False, False, True, False, True, True, False, True, False, True, False, False, False, True, True, False, False, True, False, False, True, True, False, False, True, True, True, True, True, False, True, False, True, True, True, False, False, False, True, False, True, True, False, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, False, True, False, True, False, False, True, True, True, True, True, True, True, True, True, False, False, True, False, False, True, True, True, False, True, True, True, True, False, True, False, True, False, True, False, False, True, False, True, True, False, True, False, False, False, True, True, True, False, False, True, True, True, False, False, False, False, False, True, True, True, True, False, True, True, False, False, True, True, True, True, False, False, True, True, False, True, False, False, True, True, False, True, False, False, False, False, True, True, True, True]",115,200,0.575,a
FigS14A_DiT-FP_Sim_Unseen_DistShift,Aggregate - dist. shift,Single Task (DiT-FP),"[True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, True, False, False, True, False, True, True, True, True, False, True, False, False, False, False, True, False, False, False, False, True, True, True, False, True, False, False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, True, False, False, True, True, False, False, True, False, False, False, False, False, True, True, False, False, False, False, False, False, False, True, False, True, False, False, True, False, True, True, True, False, True, False, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, True, True, False, False, False, False, True, True, False, False, False, False, False, False, False, False, True, False, True, True, True, False, False, False, False, False, True, True, False, False, False, True, False, True, False, False, False, True, False, False, True, False, False, True, True, True, True, False, True, False, True, False, True, False, True, False, False, False, False, False, True, False, False, False, True, True, True, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, False, True, False, False, True, False, True, False, True, True, False, False, False, True, False, False, True, False, True, True, True, True, False, False, False, True, False, True, False, True, False, False, True, True, True, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, True, False, True, False, True, True, False, False, False, False, True, False, False, True, False, False, False, True, False, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, False, True, False, False, False, True, True, False, False, True, True, True, True, True, False, False, False, True, True, True, True, False, True, False, False, False, False, False, True, True, False, False, True, True, True, False, False, True, False, False, False, False, True, False, False, True, False, False, False, True, True, False, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, False, True, False, True, True, False, False, True, True, False, True, False, True, False, False, True, True, True, False, False, False, False, False, False, True, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False]",181,600,0.3016666667,b
FigS14A_DiT-FP_Sim_Unseen_DistShift,Aggregate - dist. shift,LBM (DiT-FP) finetuned,"[True, True, False, True, False, True, False, False, False, True, True, True, False, False, False, True, True, True, True, True, False, False, True, True, True, False, False, False, True, True, False, True, False, True, True, True, True, True, False, True, False, False, False, False, False, True, False, True, True, False, True, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, True, False, False, False, False, False, True, False, False, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, True, True, True, False, False, False, False, True, False, True, True, True, False, True, True, False, False, False, False, True, True, True, False, False, True, True, False, True, True, True, False, True, False, True, False, True, True, False, False, True, False, False, False, False, False, True, False, True, True, False, True, True, True, False, False, True, True, True, True, False, True, False, False, True, False, True, True, False, True, False, True, True, True, False, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True, False, False, False, False, True, True, True, False, False, True, False, True, True, False, False, True, False, False, False, False, True, False, False, True, True, True, True, True, False, True, False, True, False, True, True, False, True, False, True, False, True, True, True, False, True, False, True, False, False, False, False, False, True, False, False, False, False, True, False, False, False, True, True, True, True, False, True, False, False, True, True, False, True, False, False, False, True, False, True, False, False, True, True, False, True, False, True, False, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, True, False, False, True, False, False, False, True, True, False, False, False, True, True, True, True, True, False, False, False, False, False, True, False, False, True, False, True, True, True, False, False, False, True, True, True, False, True, False, True, False, True, False, True, False, False, True, False, False, False, True, True, True, True, True, True, False, False, False, True, False, True, False, True, False, True, False, False, True, False, True, False, True, False, False, False, True, True, True, True, False, True, False, True, True, True, True, True, False, False, False, False, True, False, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, False, False, True, True, False, False, True, False, True, False, False, True, True, False, True, True, True, True, False, True, True, False, False, False, True, False, False, True, False, True, True, False, True, False, True, False, True, True, True, False, False, True, False, False, True, False, True, True, True, False, False, True, True, False, False, False, True, True, True, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, False, True, False, False, True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, False, True, False, True, True, False, True, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, True, True, True, False, False, True, False, True, False, True, False, True, False, True, False, True, False, True, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, True, True, False, True, True, True, False, False, False, True, False, True, True, False, False, True, True, True, True, True, False, False, False, False, True, False, True, True, True, False, False, True, True, False, False, True]",300,600,0.5,a
FigS14B_UNet-DP_Sim_Unseen_Nominal,BimanualPlaceAvocadoFromBowlIntoBin,Single Task (UNet-FP),"[False, True, False, True, False, True, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, True, False, False, False, False, True, True, False, False, False, True, True, True, True, True, True, True, False, False, False, False, True, False, False, True, False, True, False, True, True, False, True, False, False, False, True, True, True, True, True, True, False, False, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, False, True, True, True, True, True, False, True, True, False, False, False, False, True, True, False, True, False, True, True, False, False, True, False, True, False, False, True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, False, False, True, True, True, False, True, True, False, False, True, False, True, False, False, False, True, True, False, False, False, True, False, False, False, False, False, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, False, True, False, False, True, True, False, False, False, True, True, True, False]",112,200,0.56,b
FigS14B_UNet-DP_Sim_Unseen_Nominal,BimanualPlaceAvocadoFromBowlIntoBin,LBM (UNet-FP) finetuned,"[True, False, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, False, True, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, False, True, False, True, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, True]",167,200,0.835,a
FigS14B_UNet-DP_Sim_Unseen_Nominal,PutMugInCenterOfTable,Single Task (UNet-FP),"[True, False, False, False, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, True, False, True, True, False, True, True, False, True, False, True, True, True, True, False, True, True, True, True, False, True, False, True, True, True, True, False, False, False, True, False, True, True, False, True, True, True, True, False, True, False, True, True, True, False, True, True, False, True, False, True, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, False, True, False, False, True, True, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, True, False, False, True, False, True, True, False, True, False, False, False, False, True, False, False, False, True, True, True, True, False, True, False, False, True, False, True, True, False, False, True, True, True, False, False, False, False, True, False, True, False, True, True, True, True, True, True, True, True, False, True]",129,200,0.645,a
FigS14B_UNet-DP_Sim_Unseen_Nominal,PutMugInCenterOfTable,LBM (UNet-FP) finetuned,"[True, True, True, False, False, True, False, False, False, True, True, False, True, False, False, False, False, True, True, False, True, False, True, False, False, True, False, False, True, False, True, True, True, True, False, False, False, True, True, True, False, True, False, True, True, True, True, False, True, True, False, False, False, True, False, False, True, True, True, True, False, False, True, False, False, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, False, False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, False, True, False, True, False, True, True, True, True, False, False, True, False, True, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, True, False, False, True, True, False, False, True, True, True, False, True, True, True, True, True, False, False, False, False, True, False, True, False, False, True, False, True, True, True, True, True, True, False, False, True, False, True, True, False, False, False, True]",124,200,0.62,a
FigS14B_UNet-DP_Sim_Unseen_Nominal,BimanualPutSpatulaOnPlateFromUtensilCrock,Single Task (UNet-FP),"[False, True, True, True, True, True, False, True, False, True, False, True, False, True, False, True, False, False, True, False, True, True, False, True, False, True, False, True, True, True, True, True, False, False, True, False, True, False, False, False, True, True, True, False, True, False, True, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, False, True, True, False, True, False, False, False, True, False, False, True, False, True, False, False, False, True, False, False, False, False, True, True, True, True, False, False, False, True, True, False, False, True, True, True, False, False, True, False, True, True, True, True, True, False, False, False, False, True, False, False, False, False, True, False, True, False, False, True, True, True, False, True, False, False, False, False, False, True, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, False, False, True, False, True, True, False, False, False, True, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, True, True, False, True, False, False, True, False, True, False, True, True, False, False, False]",91,200,0.455,a
FigS14B_UNet-DP_Sim_Unseen_Nominal,BimanualPutSpatulaOnPlateFromUtensilCrock,LBM (UNet-FP) finetuned,"[True, True, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, True, True, False, True, False, True, False, False, False, False, True, False, False, False, False, True, False, True, False, True, False, False, False, True, False, True, False, False, True, False, False, True, True, True, True, True, False, True, True, False, False, False, False, True, False, True, False, True, False, False, True, True, False, True, True, False, False, False, False, False, True, True, True, False, False, False, False, True, False, True, False, True, False, False, False, True, True, True, False, True, False, True, False, True, False, False, True, False, False, True, False, True, False, True, True, False, True, True, True, True, True, True, True, False, False, True, True, False, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, True, True, False, True, False, True, True, False, True, False, True, True, True, True, False, False, False, False, True, True, True, True, True, True, False, True, True, True, False, False, True, False, False, True, False, True, True, False, True, True, True, True, False, True, False, False, True, True, True, False]",106,200,0.53,a
